human.gene.stable.ID	human.gene.name	pig.gene.stable.ID	pig.gene.name	Last common ancestor with Pig
ENSG00000164402	SEPTIN8	ENSSSCG00000014285	SEPTIN8	Eutheria
ENSG00000184640	SEPTIN9	ENSSSCG00000017168	SEPTIN9	Eutheria
ENSG00000122335	SERAC1	ENSSSCG00000012314	SERAC1	Boreoeutheria
ENSG00000142864	SERBP1	ENSSSCG00000003798	SERBP1	Eutheria
ENSG00000129158	SERGEF	ENSSSCG00000042767	SERGEF	Boreoeutheria
ENSG00000183569	SERHL2	ENSSSCG00000034350	SERHL2	Boreoeutheria
ENSG00000111897	SERINC1	ENSSSCG00000004237	SERINC1	Boreoeutheria
ENSG00000168528	SERINC2	ENSSSCG00000023585	SERINC2	Eutheria
ENSG00000132824	SERINC3	ENSSSCG00000039591	SERINC3	Boreoeutheria
ENSG00000184716	SERINC4	ENSSSCG00000004698	SERINC4	Boreoeutheria
ENSG00000164300	SERINC5	ENSSSCG00000014119	SERINC5	Boreoeutheria
ENSG00000120742	SERP1	ENSSSCG00000058735	SERP1	Boreoeutheria
ENSG00000151778	SERP2	ENSSSCG00000040405	SERP2	Boreoeutheria
ENSG00000197249	SERPINA1	ENSSSCG00000038515	SERPINA1	Mammalia
ENSG00000186910	SERPINA11	ENSSSCG00000002479	SERPINA11	Boreoeutheria
ENSG00000165953	SERPINA12	ENSSSCG00000002478	SERPINA12	Boreoeutheria
ENSG00000100665	SERPINA4	ENSSSCG00000039378	SERPINA4	Boreoeutheria
ENSG00000188488	SERPINA5	ENSSSCG00000002481	SERPINA5	Boreoeutheria
ENSG00000170099	SERPINA6	ENSSSCG00000002475	SERPINA6	Boreoeutheria
ENSG00000123561	SERPINA7	ENSSSCG00000012547	SERPINA7	Boreoeutheria
ENSG00000021355	SERPINB1	ENSSSCG00000001011	SERPINB1	Boreoeutheria
ENSG00000242550	SERPINB10	ENSSSCG00000004889	SERPINB10	Boreoeutheria
ENSG00000206072	SERPINB11	ENSSSCG00000022337	SERPINB11	Boreoeutheria
ENSG00000166634	SERPINB12	ENSSSCG00000039151	SERPINB12	Boreoeutheria
ENSG00000197641	SERPINB13	ENSSSCG00000034519	SERPINB13	Boreoeutheria
ENSG00000197632	SERPINB2	ENSSSCG00000004890	SERPINB2	Boreoeutheria
ENSG00000206075	SERPINB5	ENSSSCG00000004894	SERPINB5	Eutheria
ENSG00000166396	SERPINB7	ENSSSCG00000004891	SERPINB7	Boreoeutheria
ENSG00000166401	SERPINB8	ENSSSCG00000004888	SERPINB8	Boreoeutheria
ENSG00000170542	SERPINB9	ENSSSCG00000031615	SERPINB9	Boreoeutheria
ENSG00000117601	SERPINC1	ENSSSCG00000015493	SERPINC1	Boreoeutheria
ENSG00000099937	SERPIND1	ENSSSCG00000010093	SERPIND1	Eutheria
ENSG00000106366	SERPINE1	ENSSSCG00000025698	SERPINE1	Boreoeutheria
ENSG00000135919	SERPINE2	ENSSSCG00000016233	SERPINE2	Boreoeutheria
ENSG00000253309	SERPINE3	ENSSSCG00000009385	SERPINE3	Boreoeutheria
ENSG00000132386	SERPINF1	ENSSSCG00000017818	SERPINF1	Boreoeutheria
ENSG00000167711	SERPINF2	ENSSSCG00000038745	SERPINF2	Boreoeutheria
ENSG00000149131	SERPING1	ENSSSCG00000013181	SERPING1	Boreoeutheria
ENSG00000149257	SERPINH1	ENSSSCG00000039468	SERPINH1	Eutheria
ENSG00000163536	SERPINI1	ENSSSCG00000011740	SERPINI1	Boreoeutheria
ENSG00000114204	SERPINI2	ENSSSCG00000011737	SERPINI2	Boreoeutheria
ENSG00000197019	SERTAD1	ENSSSCG00000026931	SERTAD1	Boreoeutheria
ENSG00000179833	SERTAD2	ENSSSCG00000037002	SERTAD2	Boreoeutheria
ENSG00000167565	SERTAD3	ENSSSCG00000025448	SERTAD3	Boreoeutheria
ENSG00000082497	SERTAD4	ENSSSCG00000026404	SERTAD4	Boreoeutheria
ENSG00000180440	SERTM1	ENSSSCG00000040557	SERTM1	Boreoeutheria
ENSG00000260802	SERTM2	ENSSSCG00000047465	SERTM2	Boreoeutheria
ENSG00000080546	SESN1	ENSSSCG00000004390	SESN1	Boreoeutheria
ENSG00000130766	SESN2	ENSSSCG00000029438	SESN2	Eutheria
ENSG00000149212	SESN3	ENSSSCG00000037015	SESN3	Eutheria
ENSG00000187231	SESTD1	ENSSSCG00000016005	SESTD1	Eutheria
ENSG00000152217	SETBP1	ENSSSCG00000004490	SETBP1	Boreoeutheria
ENSG00000099381	SETD1A	ENSSSCG00000007782	SETD1A	Boreoeutheria
ENSG00000139718	SETD1B	ENSSSCG00000051618	SETD1B	Boreoeutheria
ENSG00000181555	SETD2	ENSSSCG00000011332	SETD2	Amniota
ENSG00000183576	SETD3	ENSSSCG00000002508	SETD3	Boreoeutheria
ENSG00000185917	SETD4	ENSSSCG00000028883	SETD4	Boreoeutheria
ENSG00000168137	SETD5	ENSSSCG00000011540	SETD5	Boreoeutheria
ENSG00000103037	SETD6	ENSSSCG00000026505	SETD6	Boreoeutheria
ENSG00000145391	SETD7	ENSSSCG00000030396	SETD7	Boreoeutheria
ENSG00000155542	SETD9	ENSSSCG00000016919	SETD9	Boreoeutheria
ENSG00000143379	SETDB1	ENSSSCG00000006645	SETDB1	Eutheria
ENSG00000136169	SETDB2	ENSSSCG00000009395	SETDB2	Boreoeutheria
ENSG00000107290	SETX	ENSSSCG00000005724	SETX	Boreoeutheria
ENSG00000063015	SEZ6	ENSSSCG00000035445	SEZ6	Eutheria
ENSG00000100095	SEZ6L	ENSSSCG00000009958	SEZ6L	Boreoeutheria
ENSG00000174938	SEZ6L2	ENSSSCG00000029186	SEZ6L2	Boreoeutheria
ENSG00000168066	SF1	ENSSSCG00000062583	SF1	Boreoeutheria
ENSG00000099995	SF3A1	ENSSSCG00000010002	SF3A1	Eutheria
ENSG00000104897	SF3A2	ENSSSCG00000061881	SF3A2	Boreoeutheria
ENSG00000183431	SF3A3	ENSSSCG00000003643	SF3A3	Eutheria
ENSG00000087365	SF3B2	ENSSSCG00000012957	SF3B2	Boreoeutheria
ENSG00000189091	SF3B3	ENSSSCG00000025323	SF3B3	Boreoeutheria
ENSG00000143368	SF3B4	ENSSSCG00000006665	SF3B4	Boreoeutheria
ENSG00000169976	SF3B5	ENSSSCG00000062397	SF3B5	Boreoeutheria
ENSG00000115128	SF3B6	ENSSSCG00000008587	SF3B6	Eutheria
ENSG00000198089	SFI1	ENSSSCG00000010031	SFI1	Boreoeutheria
ENSG00000163935	SFMBT1	ENSSSCG00000011454	SFMBT1	Boreoeutheria
ENSG00000198879	SFMBT2	ENSSSCG00000024480	SFMBT2	Boreoeutheria
ENSG00000175793	SFN	ENSSSCG00000062214	SFN	Boreoeutheria
ENSG00000116560	SFPQ	ENSSSCG00000035690	SFPQ	Boreoeutheria
ENSG00000156384	SFR1	ENSSSCG00000010608	SFR1	Boreoeutheria
ENSG00000104332	SFRP1	ENSSSCG00000025822	SFRP1	Boreoeutheria
ENSG00000145423	SFRP2	ENSSSCG00000009004	SFRP2	Boreoeutheria
ENSG00000106483	SFRP4	ENSSSCG00000035299	SFRP4	Boreoeutheria
ENSG00000120057	SFRP5	ENSSSCG00000010529	SFRP5	Boreoeutheria
ENSG00000061936	SFSWAP	ENSSSCG00000009744	SFSWAP	Boreoeutheria
ENSG00000198818	SFT2D1	ENSSSCG00000004020	SFT2D1	Boreoeutheria
ENSG00000213064	SFT2D2	ENSSSCG00000031617	SFT2D2	Boreoeutheria
ENSG00000173349	SFT2D3	ENSSSCG00000015860	SFT2D3	Boreoeutheria
ENSG00000196260	SFTA2	ENSSSCG00000037154	SFTA2	Boreoeutheria
ENSG00000168878	SFTPB	ENSSSCG00000008229	SFTPB	Boreoeutheria
ENSG00000168484	SFTPC	ENSSSCG00000009619	SFTPC	Boreoeutheria
ENSG00000133661	SFTPD	ENSSSCG00000010334	SFTPD	Boreoeutheria
ENSG00000164466	SFXN1	ENSSSCG00000014063	SFXN1	Boreoeutheria
ENSG00000156398	SFXN2	ENSSSCG00000010589	SFXN2	Eutheria
ENSG00000107819	SFXN3	ENSSSCG00000022005	SFXN3	Boreoeutheria
ENSG00000183605	SFXN4	ENSSSCG00000010681	SFXN4	Boreoeutheria
ENSG00000144040	SFXN5	ENSSSCG00000008307	SFXN5	Eutheria
ENSG00000108823	SGCA	ENSSSCG00000017583	SGCA	Boreoeutheria
ENSG00000163069	SGCB	ENSSSCG00000058015	SGCB	Boreoeutheria
ENSG00000170624	SGCD	ENSSSCG00000058577	SGCD	Eutheria
ENSG00000127990	SGCE	ENSSSCG00000015328	SGCE	Boreoeutheria
ENSG00000102683	SGCG	ENSSSCG00000009281	ENSSSCG00000009281	Boreoeutheria
ENSG00000185053	SGCZ	ENSSSCG00000038257	SGCZ	Eutheria
ENSG00000176476	SGF29	ENSSSCG00000022778	SGF29	Eutheria
ENSG00000118473	SGIP1	ENSSSCG00000025243	SGIP1	Boreoeutheria
ENSG00000118515	SGK1	ENSSSCG00000021443	SGK1	Theria
ENSG00000101049	SGK2	ENSSSCG00000024325	SGK2	Eutheria
ENSG00000104205	SGK3	ENSSSCG00000006206	SGK3	Boreoeutheria
ENSG00000198964	SGMS1	ENSSSCG00000010433	SGMS1	Boreoeutheria
ENSG00000164023	SGMS2	ENSSSCG00000009152	SGMS2	Eutheria
ENSG00000129810	SGO1	ENSSSCG00000011207	SGO1	Boreoeutheria
ENSG00000163535	SGO2	ENSSSCG00000016092	SGO2	Boreoeutheria
ENSG00000166224	SGPL1	ENSSSCG00000010274	SGPL1	Boreoeutheria
ENSG00000126821	SGPP1	ENSSSCG00000028558	SGPP1	Boreoeutheria
ENSG00000163082	SGPP2	ENSSSCG00000025993	SGPP2	Boreoeutheria
ENSG00000181523	SGSH	ENSSSCG00000017152	SGSH	Boreoeutheria
ENSG00000167037	SGSM1	ENSSSCG00000009951	SGSM1	Eutheria
ENSG00000141258	SGSM2	ENSSSCG00000017829	SGSM2	Boreoeutheria
ENSG00000100359	SGSM3	ENSSSCG00000000076	SGSM3	Boreoeutheria
ENSG00000104969	SGTA	ENSSSCG00000013467	SGTA	Eutheria
ENSG00000197860	SGTB	ENSSSCG00000040603	SGTB	Boreoeutheria
ENSG00000178188	SH2B1	ENSSSCG00000007804	SH2B1	Boreoeutheria
ENSG00000160999	SH2B2	ENSSSCG00000007682	SH2B2	Boreoeutheria
ENSG00000111252	SH2B3	ENSSSCG00000009833	SH2B3	Boreoeutheria
ENSG00000183918	SH2D1A	ENSSSCG00000012643	SH2D1A	Boreoeutheria
ENSG00000027869	SH2D2A	ENSSSCG00000006466	SH2D2A	Boreoeutheria
ENSG00000125731	SH2D3A	ENSSSCG00000022380	SH2D3A	Boreoeutheria
ENSG00000095370	SH2D3C	ENSSSCG00000005620	SH2D3C	Eutheria
ENSG00000178217	SH2D4B	ENSSSCG00000010342	SH2D4B	Boreoeutheria
ENSG00000189410	SH2D5	ENSSSCG00000003509	SH2D5	Boreoeutheria
ENSG00000152292	SH2D6	ENSSSCG00000008240	ENSSSCG00000008240	Boreoeutheria
ENSG00000183476	SH2D7	ENSSSCG00000001764	SH2D7	Boreoeutheria
ENSG00000185437	SH3BGR	ENSSSCG00000029219	SH3BGR	Boreoeutheria
ENSG00000131171	SH3BGRL	ENSSSCG00000012452	ENSSSCG00000012452	Boreoeutheria
ENSG00000198478	SH3BGRL2	ENSSSCG00000032015	SH3BGRL2	Eutheria
ENSG00000142669	SH3BGRL3	ENSSSCG00000034937	SH3BGRL3	Eutheria
ENSG00000100092	SH3BP1	ENSSSCG00000028531	SH3BP1	Boreoeutheria
ENSG00000087266	SH3BP2	ENSSSCG00000022004	SH3BP2	Boreoeutheria
ENSG00000130147	SH3BP4	ENSSSCG00000034692	SH3BP4	Boreoeutheria
ENSG00000131370	SH3BP5	ENSSSCG00000024938	SH3BP5	Eutheria
ENSG00000175137	SH3BP5L	ENSSSCG00000025900	SH3BP5L	Theria
ENSG00000109686	SH3D19	ENSSSCG00000009018	SH3D19	Boreoeutheria
ENSG00000214193	SH3D21	ENSSSCG00000028892	ENSSSCG00000028892	Boreoeutheria
ENSG00000141985	SH3GL1	ENSSSCG00000013508	SH3GL1	Eutheria
ENSG00000107295	SH3GL2	ENSSSCG00000005177	SH3GL2	Boreoeutheria
ENSG00000140600	SH3GL3	ENSSSCG00000001795	SH3GL3	Boreoeutheria
ENSG00000097033	SH3GLB1	ENSSSCG00000006930	SH3GLB1	Boreoeutheria
ENSG00000148341	SH3GLB2	ENSSSCG00000005668	SH3GLB2	Boreoeutheria
ENSG00000147010	SH3KBP1	ENSSSCG00000012160	SH3KBP1	Boreoeutheria
ENSG00000107957	SH3PXD2A	ENSSSCG00000010604	SH3PXD2A	Boreoeutheria
ENSG00000174705	SH3PXD2B	ENSSSCG00000027378	SH3PXD2B	Boreoeutheria
ENSG00000154447	SH3RF1	ENSSSCG00000009716	SH3RF1	Boreoeutheria
ENSG00000156463	SH3RF2	ENSSSCG00000014410	SH3RF2	Boreoeutheria
ENSG00000172985	SH3RF3	ENSSSCG00000038296	SH3RF3	Boreoeutheria
ENSG00000125089	SH3TC1	ENSSSCG00000008722	SH3TC1	Boreoeutheria
ENSG00000169247	SH3TC2	ENSSSCG00000023279	SH3TC2	Eutheria
ENSG00000035115	SH3YL1	ENSSSCG00000023273	SH3YL1	Boreoeutheria
ENSG00000161681	SHANK1	ENSSSCG00000062536	SHANK1	Boreoeutheria
ENSG00000162105	SHANK2	ENSSSCG00000033043	SHANK2	Boreoeutheria
ENSG00000179526	SHARPIN	ENSSSCG00000005914	SHARPIN	Boreoeutheria
ENSG00000107338	SHB	ENSSSCG00000005358	SHB	Boreoeutheria
ENSG00000160691	SHC1	ENSSSCG00000006539	SHC1	Boreoeutheria
ENSG00000148082	SHC3	ENSSSCG00000039841	SHC3	Boreoeutheria
ENSG00000185634	SHC4	ENSSSCG00000056133	SHC4	Boreoeutheria
ENSG00000171241	SHCBP1	ENSSSCG00000002849	SHCBP1	Boreoeutheria
ENSG00000157060	SHCBP1L	ENSSSCG00000026983	SHCBP1L	Boreoeutheria
ENSG00000105251	SHD	ENSSSCG00000013503	SHD	Boreoeutheria
ENSG00000169291	SHE	ENSSSCG00000006547	SHE	Eutheria
ENSG00000138606	SHF	ENSSSCG00000004674	SHF	Eutheria
ENSG00000130813	SHFL	ENSSSCG00000013664	SHFL	Boreoeutheria
ENSG00000164690	SHH	ENSSSCG00000016416	SHH	Boreoeutheria
ENSG00000180730	SHISA2	ENSSSCG00000030113	SHISA2	Boreoeutheria
ENSG00000178343	SHISA3	ENSSSCG00000040147	SHISA3	Boreoeutheria
ENSG00000198892	SHISA4	ENSSSCG00000054480	SHISA4	Eutheria
ENSG00000164054	SHISA5	ENSSSCG00000011357	SHISA5	Eutheria
ENSG00000187902	SHISA7	ENSSSCG00000035924	SHISA7	Boreoeutheria
ENSG00000234965	SHISA8	ENSSSCG00000035755	SHISA8	Boreoeutheria
ENSG00000237515	SHISA9	ENSSSCG00000032878	SHISA9	Boreoeutheria
ENSG00000138944	SHISAL1	ENSSSCG00000039522	SHISAL1	Eutheria
ENSG00000182183	SHISAL2A	ENSSSCG00000034127	SHISAL2A	Eutheria
ENSG00000145642	SHISAL2B	ENSSSCG00000024514	SHISAL2B	Boreoeutheria
ENSG00000160410	SHKBP1	ENSSSCG00000033836	SHKBP1	Boreoeutheria
ENSG00000171984	SHLD1	ENSSSCG00000039269	SHLD1	Eutheria
ENSG00000122376	SHLD2	ENSSSCG00000027767	SHLD2	Eutheria
ENSG00000253251	SHLD3	ENSSSCG00000055217	SHLD3	Boreoeutheria
ENSG00000176974	SHMT1	ENSSSCG00000036208	SHMT1	Boreoeutheria
ENSG00000182199	SHMT2	ENSSSCG00000037077	SHMT2	Boreoeutheria
ENSG00000165181	SHOC1	ENSSSCG00000005463	SHOC1	Boreoeutheria
ENSG00000108061	SHOC2	ENSSSCG00000010628	SHOC2	Amniota
ENSG00000168779	SHOX2	ENSSSCG00000025238	SHOX2	Eutheria
ENSG00000197417	SHPK	ENSSSCG00000017864	SHPK	Boreoeutheria
ENSG00000146414	SHPRH	ENSSSCG00000004120	SHPRH	Boreoeutheria
ENSG00000144736	SHQ1	ENSSSCG00000011518	SHQ1	Boreoeutheria
ENSG00000164403	SHROOM1	ENSSSCG00000014287	SHROOM1	Boreoeutheria
ENSG00000146950	SHROOM2	ENSSSCG00000012104	SHROOM2	Boreoeutheria
ENSG00000138771	SHROOM3	ENSSSCG00000008984	ENSSSCG00000008984	Boreoeutheria
ENSG00000158352	SHROOM4	ENSSSCG00000012309	SHROOM4	Boreoeutheria
ENSG00000187164	SHTN1	ENSSSCG00000010665	SHTN1	Boreoeutheria
ENSG00000090402	SI	ENSSSCG00000011735	SI	Boreoeutheria
ENSG00000110013	SIAE	ENSSSCG00000015196	SIAE	Boreoeutheria
ENSG00000196470	SIAH1	ENSSSCG00000037263	SIAH1	Eutheria
ENSG00000181788	SIAH2	ENSSSCG00000031388	SIAH2	Eutheria
ENSG00000215475	SIAH3	ENSSSCG00000038733	SIAH3	Boreoeutheria
ENSG00000072858	SIDT1	ENSSSCG00000024429	SIDT1	Eutheria
ENSG00000149577	SIDT2	ENSSSCG00000015074	SIDT2	Eutheria
ENSG00000185187	SIGIRR	ENSSSCG00000024389	SIGIRR	Boreoeutheria
ENSG00000088827	SIGLEC1	ENSSSCG00000007146	SIGLEC1	Boreoeutheria
ENSG00000197046	SIGLEC15	ENSSSCG00000004493	SIGLEC15	Boreoeutheria
ENSG00000147955	SIGMAR1	ENSSSCG00000037000	SIGMAR1	Eutheria
ENSG00000142178	SIK1	ENSSSCG00000035037	SIK1	Boreoeutheria
ENSG00000170145	SIK2	ENSSSCG00000032941	SIK2	Boreoeutheria
ENSG00000160584	SIK3	ENSSSCG00000015071	SIK3	Boreoeutheria
ENSG00000052723	SIKE1	ENSSSCG00000006751	SIKE1	Boreoeutheria
ENSG00000120725	SIL1	ENSSSCG00000024189	SIL1	Boreoeutheria
ENSG00000112246	SIM1	ENSSSCG00000004357	SIM1	Eutheria
ENSG00000159263	SIM2	ENSSSCG00000027179	SIM2	Boreoeutheria
ENSG00000170085	SIMC1	ENSSSCG00000014062	ENSSSCG00000014062	Boreoeutheria
ENSG00000169375	SIN3A	ENSSSCG00000001880	SIN3A	Boreoeutheria
ENSG00000127511	SIN3B	ENSSSCG00000013867	SIN3B	Boreoeutheria
ENSG00000139146	SINHCAF	ENSSSCG00000037732	SINHCAF	Eutheria
ENSG00000213445	SIPA1	ENSSSCG00000012982	SIPA1	Boreoeutheria
ENSG00000197555	SIPA1L1	ENSSSCG00000002332	SIPA1L1	Boreoeutheria
ENSG00000116991	SIPA1L2	ENSSSCG00000010169	SIPA1L2	Boreoeutheria
ENSG00000105738	SIPA1L3	ENSSSCG00000002950	SIPA1L3	Eutheria
ENSG00000196209	SIRPB2	ENSSSCG00000007185	SIRPB2	Boreoeutheria
ENSG00000125900	SIRPD	ENSSSCG00000007186	ENSSSCG00000007186	Boreoeutheria
ENSG00000096717	SIRT1	ENSSSCG00000010235	SIRT1	Boreoeutheria
ENSG00000068903	SIRT2	ENSSSCG00000026794	SIRT2	Eutheria
ENSG00000142082	SIRT3	ENSSSCG00000014558	SIRT3	Boreoeutheria
ENSG00000089163	SIRT4	ENSSSCG00000009901	SIRT4	Boreoeutheria
ENSG00000124523	SIRT5	ENSSSCG00000031129	SIRT5	Boreoeutheria
ENSG00000077463	SIRT6	ENSSSCG00000013496	SIRT6	Boreoeutheria
ENSG00000187531	SIRT7	ENSSSCG00000034695	SIRT7	Boreoeutheria
ENSG00000137078	SIT1	ENSSSCG00000005312	SIT1	Boreoeutheria
ENSG00000184990	SIVA1	ENSSSCG00000031132	SIVA1	Boreoeutheria
ENSG00000126778	SIX1	ENSSSCG00000005087	SIX1	Boreoeutheria
ENSG00000170577	SIX2	ENSSSCG00000008446	SIX2	Boreoeutheria
ENSG00000138083	SIX3	ENSSSCG00000039283	SIX3	Boreoeutheria
ENSG00000100625	SIX4	ENSSSCG00000005089	SIX4	Boreoeutheria
ENSG00000177045	SIX5	ENSSSCG00000035791	SIX5	Eutheria
ENSG00000184302	SIX6	ENSSSCG00000005086	SIX6	Eutheria
ENSG00000154839	SKA1	ENSSSCG00000004518	SKA1	Boreoeutheria
ENSG00000182628	SKA2	ENSSSCG00000034217	SKA2	Boreoeutheria
ENSG00000165480	SKA3	ENSSSCG00000028249	SKA3	Boreoeutheria
ENSG00000141293	SKAP1	ENSSSCG00000017527	SKAP1	Boreoeutheria
ENSG00000005020	SKAP2	ENSSSCG00000016708	SKAP2	Boreoeutheria
ENSG00000157933	SKI	ENSSSCG00000040944	SKI	Boreoeutheria
ENSG00000204351	SKIC2	ENSSSCG00000001424	SKIC2	Boreoeutheria
ENSG00000140395	SKIC8	ENSSSCG00000001757	SKIC8	Boreoeutheria
ENSG00000180592	SKIDA1	ENSSSCG00000011087	SKIDA1	Boreoeutheria
ENSG00000136603	SKIL	ENSSSCG00000011746	SKIL	Boreoeutheria
ENSG00000188779	SKOR1	ENSSSCG00000004956	SKOR1	Boreoeutheria
ENSG00000215474	SKOR2	ENSSSCG00000005767	SKOR2	Boreoeutheria
ENSG00000113558	SKP1	ENSSSCG00000038628	SKP1	Amniota
ENSG00000145604	SKP2	ENSSSCG00000016835	SKP2	Boreoeutheria
ENSG00000155926	SLA	ENSSSCG00000005949	SLA	Boreoeutheria
ENSG00000101082	SLA2	ENSSSCG00000055477	SLA2	Boreoeutheria
ENSG00000139737	SLAIN1	ENSSSCG00000009475	SLAIN1	Boreoeutheria
ENSG00000109171	SLAIN2	ENSSSCG00000008821	SLAIN2	Eutheria
ENSG00000117090	SLAMF1	ENSSSCG00000006380	SLAMF1	Boreoeutheria
ENSG00000162739	SLAMF6	ENSSSCG00000006382	SLAMF6	Boreoeutheria
ENSG00000026751	SLAMF7	ENSSSCG00000006378	SLAMF7	Boreoeutheria
ENSG00000158714	SLAMF8	ENSSSCG00000006398	SLAMF8	Boreoeutheria
ENSG00000162723	SLAMF9	ENSSSCG00000056276	SLAMF9	Eutheria
ENSG00000163950	SLBP	ENSSSCG00000055957	SLBP	Eutheria
ENSG00000100652	SLC10A1	ENSSSCG00000002313	SLC10A1	Boreoeutheria
ENSG00000125255	SLC10A2	ENSSSCG00000026317	SLC10A2	Boreoeutheria
ENSG00000126903	SLC10A3	ENSSSCG00000025766	SLC10A3	Boreoeutheria
ENSG00000145248	SLC10A4	ENSSSCG00000008823	SLC10A4	Eutheria
ENSG00000145283	SLC10A6	ENSSSCG00000028952	SLC10A6	Boreoeutheria
ENSG00000120519	SLC10A7	ENSSSCG00000009035	SLC10A7	Boreoeutheria
ENSG00000018280	SLC11A1	ENSSSCG00000039798	SLC11A1	Boreoeutheria
ENSG00000110911	SLC11A2	ENSSSCG00000034039	SLC11A2	Boreoeutheria
ENSG00000074803	SLC12A1	ENSSSCG00000004659	SLC12A1	Boreoeutheria
ENSG00000064651	SLC12A2	ENSSSCG00000014255	SLC12A2	Boreoeutheria
ENSG00000070915	SLC12A3	ENSSSCG00000032643	SLC12A3	Boreoeutheria
ENSG00000124067	SLC12A4	ENSSSCG00000028609	SLC12A4	Boreoeutheria
ENSG00000124140	SLC12A5	ENSSSCG00000007437	SLC12A5	Eutheria
ENSG00000140199	SLC12A6	ENSSSCG00000002243	SLC12A6	Eutheria
ENSG00000113504	SLC12A7	ENSSSCG00000034302	SLC12A7	Boreoeutheria
ENSG00000221955	SLC12A8	ENSSSCG00000011860	SLC12A8	Boreoeutheria
ENSG00000146828	SLC12A9	ENSSSCG00000023619	SLC12A9	Eutheria
ENSG00000081800	SLC13A1	ENSSSCG00000016609	SLC13A1	Boreoeutheria
ENSG00000007216	SLC13A2	ENSSSCG00000017763	SLC13A2	Boreoeutheria
ENSG00000158296	SLC13A3	ENSSSCG00000035906	SLC13A3	Boreoeutheria
ENSG00000164707	SLC13A4	ENSSSCG00000016527	SLC13A4	Boreoeutheria
ENSG00000141485	SLC13A5	ENSSSCG00000017888	SLC13A5	Eutheria
ENSG00000141469	SLC14A1	ENSSSCG00000004492	SLC14A1	Boreoeutheria
ENSG00000132874	SLC14A2	ENSSSCG00000004491	ENSSSCG00000004491	Eutheria
ENSG00000088386	SLC15A1	ENSSSCG00000009513	SLC15A1	Boreoeutheria
ENSG00000163406	SLC15A2	ENSSSCG00000030305	SLC15A2	Boreoeutheria
ENSG00000110446	SLC15A3	ENSSSCG00000013114	SLC15A3	Boreoeutheria
ENSG00000139370	SLC15A4	ENSSSCG00000025820	SLC15A4	Eutheria
ENSG00000188991	SLC15A5	ENSSSCG00000000598	SLC15A5	Boreoeutheria
ENSG00000112394	SLC16A10	ENSSSCG00000004419	SLC16A10	Eutheria
ENSG00000174326	SLC16A11	ENSSSCG00000017925	SLC16A11	Boreoeutheria
ENSG00000152779	SLC16A12	ENSSSCG00000010455	SLC16A12	Boreoeutheria
ENSG00000174327	SLC16A13	ENSSSCG00000017926	SLC16A13	Boreoeutheria
ENSG00000163053	SLC16A14	ENSSSCG00000016260	SLC16A14	Boreoeutheria
ENSG00000147100	SLC16A2	ENSSSCG00000029458	SLC16A2	Boreoeutheria
ENSG00000141526	SLC16A3	ENSSSCG00000024018	SLC16A3	Boreoeutheria
ENSG00000168679	SLC16A4	ENSSSCG00000006808	SLC16A4	Boreoeutheria
ENSG00000170190	SLC16A5	ENSSSCG00000017215	SLC16A5	Boreoeutheria
ENSG00000108932	SLC16A6	ENSSSCG00000017262	SLC16A6	Boreoeutheria
ENSG00000118596	SLC16A7	ENSSSCG00000000456	SLC16A7	Boreoeutheria
ENSG00000100156	SLC16A8	ENSSSCG00000000113	SLC16A8	Boreoeutheria
ENSG00000165449	SLC16A9	ENSSSCG00000010210	SLC16A9	Boreoeutheria
ENSG00000124568	SLC17A1	ENSSSCG00000001107	SLC17A1	Boreoeutheria
ENSG00000112337	SLC17A2	ENSSSCG00000036191	SLC17A2	Boreoeutheria
ENSG00000124564	SLC17A3	ENSSSCG00000037547	SLC17A3	Boreoeutheria
ENSG00000146039	SLC17A4	ENSSSCG00000031944	SLC17A4	Boreoeutheria
ENSG00000119899	SLC17A5	ENSSSCG00000004486	SLC17A5	Boreoeutheria
ENSG00000091664	SLC17A6	ENSSSCG00000013343	SLC17A6	Eutheria
ENSG00000104888	SLC17A7	ENSSSCG00000003170	SLC17A7	Boreoeutheria
ENSG00000179520	SLC17A8	ENSSSCG00000038946	SLC17A8	Boreoeutheria
ENSG00000101194	SLC17A9	ENSSSCG00000040931	SLC17A9	Eutheria
ENSG00000036565	SLC18A1	ENSSSCG00000009601	SLC18A1	Boreoeutheria
ENSG00000165646	SLC18A2	ENSSSCG00000020671	SLC18A2	Boreoeutheria
ENSG00000187714	SLC18A3	ENSSSCG00000022274	SLC18A3	Boreoeutheria
ENSG00000146409	SLC18B1	ENSSSCG00000004178	SLC18B1	Boreoeutheria
ENSG00000173638	SLC19A1	ENSSSCG00000030696	ENSSSCG00000030696	Boreoeutheria
ENSG00000117479	SLC19A2	ENSSSCG00000006290	SLC19A2	Eutheria
ENSG00000135917	SLC19A3	ENSSSCG00000021968	SLC19A3	Boreoeutheria
ENSG00000106688	SLC1A1	ENSSSCG00000005222	SLC1A1	Boreoeutheria
ENSG00000110436	SLC1A2	ENSSSCG00000013296	SLC1A2	Boreoeutheria
ENSG00000079215	SLC1A3	ENSSSCG00000016841	SLC1A3	Boreoeutheria
ENSG00000115902	SLC1A4	ENSSSCG00000028282	SLC1A4	Boreoeutheria
ENSG00000105281	SLC1A5	ENSSSCG00000003105	SLC1A5	Boreoeutheria
ENSG00000105143	SLC1A6	ENSSSCG00000013833	SLC1A6	Eutheria
